"","date","station","din","station2","month","yday","year"
"3520",1992-03-12,"34",NA,"s36",3,72,1992
"3521",1992-03-12,"36",NA,"s36",3,72,1992
"3522",1992-03-23,"21",NA,"s22",3,83,1992
"3523",1992-03-23,"22",NA,"s22",3,83,1992
"3524",1992-03-23,"24",NA,"s24",3,83,1992
"3525",1992-03-23,"27",NA,"s27",3,83,1992
"3526",1992-03-23,"30",NA,"s30",3,83,1992
"3527",1992-03-23,"32",NA,"s32",3,83,1992
"3528",1992-03-23,"34",NA,"s36",3,83,1992
"3529",1992-03-23,"36",NA,"s36",3,83,1992
"3530",1992-04-01,"21",NA,"s22",4,92,1992
"3531",1992-04-01,"22",20.76,"s22",4,92,1992
"3532",1992-04-01,"24",NA,"s24",4,92,1992
"3533",1992-04-01,"27",26.55,"s27",4,92,1992
"3534",1992-04-01,"30",NA,"s30",4,92,1992
"3535",1992-04-01,"32",NA,"s32",4,92,1992
"3536",1992-04-01,"34",NA,"s36",4,92,1992
"3537",1992-04-01,"36",NA,"s36",4,92,1992
"3538",1992-04-07,"3",NA,"s3",4,98,1992
"3539",1992-04-07,"6",NA,"s6",4,98,1992
"3540",1992-04-07,"9",NA,"s9",4,98,1992
"3541",1992-04-07,"13",NA,"s13",4,98,1992
"3542",1992-04-07,"15",NA,"s15",4,98,1992
"3543",1992-04-07,"18",NA,"s18",4,98,1992
"3544",1992-04-07,"649",NA,NA,4,98,1992
"3545",1992-04-07,"657",NA,NA,4,98,1992
"3546",1992-04-08,"21",NA,"s22",4,99,1992
"3547",1992-04-08,"22",NA,"s22",4,99,1992
"3548",1992-04-08,"24",NA,"s24",4,99,1992
"3549",1992-04-08,"27",NA,"s27",4,99,1992
"3550",1992-04-08,"30",NA,"s30",4,99,1992
"3551",1992-04-08,"32",NA,"s32",4,99,1992
"3552",1992-04-08,"34",NA,"s36",4,99,1992
"3553",1992-04-08,"36",NA,"s36",4,99,1992
"3554",1992-04-14,"24",NA,"s24",4,105,1992
"3555",1992-04-14,"27",NA,"s27",4,105,1992
"3556",1992-04-14,"30",NA,"s30",4,105,1992
"3557",1992-04-14,"32",NA,"s32",4,105,1992
"3558",1992-04-14,"34",NA,"s36",4,105,1992
"3559",1992-04-14,"36",NA,"s36",4,105,1992
"3560",1992-04-17,"30",NA,"s30",4,108,1992
"3561",1992-04-17,"32",NA,"s32",4,108,1992
"3562",1992-04-17,"34",NA,"s36",4,108,1992
"3563",1992-04-17,"36",NA,"s36",4,108,1992
"3564",1992-04-22,"21",NA,"s22",4,113,1992
"3565",1992-04-22,"22",NA,"s22",4,113,1992
"3566",1992-04-22,"24",NA,"s24",4,113,1992
"3567",1992-04-22,"27",NA,"s27",4,113,1992
"3568",1992-04-22,"30",NA,"s30",4,113,1992
"3569",1992-04-22,"32",NA,"s32",4,113,1992
"3570",1992-04-22,"34",NA,"s36",4,113,1992
"3571",1992-04-22,"36",NA,"s36",4,113,1992
"3572",1992-05-01,"21",NA,"s22",5,122,1992
"3573",1992-05-01,"22",NA,"s22",5,122,1992
"3574",1992-05-01,"24",NA,"s24",5,122,1992
"3575",1992-05-01,"27",NA,"s27",5,122,1992
"3576",1992-05-01,"30",NA,"s30",5,122,1992
"3577",1992-05-01,"32",NA,"s32",5,122,1992
"3578",1992-05-01,"34",NA,"s36",5,122,1992
"3579",1992-05-01,"36",NA,"s36",5,122,1992
"3580",1992-05-07,"21",NA,"s22",5,128,1992
"3581",1992-05-07,"22",NA,"s22",5,128,1992
"3582",1992-05-07,"24",NA,"s24",5,128,1992
"3583",1992-05-07,"27",NA,"s27",5,128,1992
"3584",1992-05-07,"30",NA,"s30",5,128,1992
"3585",1992-05-07,"32",NA,"s32",5,128,1992
"3586",1992-05-07,"34",NA,"s36",5,128,1992
"3587",1992-05-07,"36",NA,"s36",5,128,1992
"3588",1992-05-12,"30",NA,"s30",5,133,1992
"3589",1992-05-12,"32",NA,"s32",5,133,1992
"3590",1992-05-12,"34",NA,"s36",5,133,1992
"3591",1992-05-12,"36",NA,"s36",5,133,1992
"3592",1992-05-19,"24",NA,"s24",5,140,1992
"3593",1992-05-19,"27",NA,"s27",5,140,1992
"3594",1992-05-19,"30",NA,"s30",5,140,1992
"3595",1992-05-19,"32",NA,"s32",5,140,1992
"3596",1992-05-19,"34",NA,"s36",5,140,1992
"3597",1992-05-19,"36",NA,"s36",5,140,1992
"3598",1992-05-27,"3",NA,"s3",5,148,1992
"3599",1992-05-27,"6",NA,"s6",5,148,1992
"3600",1992-05-27,"9",NA,"s9",5,148,1992
"3601",1992-05-27,"13",NA,"s13",5,148,1992
"3602",1992-05-27,"15",NA,"s15",5,148,1992
"3603",1992-05-27,"18",NA,"s18",5,148,1992
"3604",1992-05-27,"649",NA,NA,5,148,1992
"3605",1992-05-27,"657",NA,NA,5,148,1992
"3606",1992-05-28,"21",NA,"s22",5,149,1992
"3607",1992-05-28,"22",NA,"s22",5,149,1992
"3608",1992-05-28,"24",NA,"s24",5,149,1992
"3609",1992-05-28,"27",NA,"s27",5,149,1992
"3610",1992-05-28,"30",NA,"s30",5,149,1992
"3611",1992-05-28,"32",NA,"s32",5,149,1992
"3612",1992-06-11,"30",NA,"s30",6,163,1992
"3613",1992-06-11,"32",NA,"s32",6,163,1992
"3614",1992-06-11,"34",NA,"s36",6,163,1992
"3615",1992-06-11,"36",NA,"s36",6,163,1992
"3616",1992-06-16,"3",36.86,"s3",6,168,1992
"3617",1992-06-16,"6",38.44,"s6",6,168,1992
"3618",1992-06-16,"9",NA,"s9",6,168,1992
"3619",1992-06-16,"13",NA,"s13",6,168,1992
"3620",1992-06-16,"15",20.01,"s15",6,168,1992
"3621",1992-06-16,"18",NA,"s18",6,168,1992
"3622",1992-06-16,"21",NA,"s22",6,168,1992
"3623",1992-06-16,"22",30,"s22",6,168,1992
"3624",1992-06-16,"24",22.14,"s24",6,168,1992
"3625",1992-06-16,"27",NA,"s27",6,168,1992
"3626",1992-06-16,"30",NA,"s30",6,168,1992
"3627",1992-06-16,"32",NA,"s32",6,168,1992
"3628",1992-06-16,"34",NA,"s36",6,168,1992
"3629",1992-06-16,"36",NA,"s36",6,168,1992
"3630",1992-06-16,"649",NA,NA,6,168,1992
"3631",1992-06-16,"657",NA,NA,6,168,1992
"3632",1992-06-23,"30",NA,"s30",6,175,1992
"3633",1992-06-23,"32",NA,"s32",6,175,1992
"3634",1992-06-23,"34",NA,"s36",6,175,1992
"3635",1992-06-23,"36",NA,"s36",6,175,1992
"3636",1992-06-29,"30",NA,"s30",6,181,1992
"3637",1992-06-29,"32",NA,"s32",6,181,1992
"3638",1992-06-29,"34",NA,"s36",6,181,1992
"3639",1992-06-29,"36",NA,"s36",6,181,1992
"3640",1992-07-09,"30",NA,"s30",7,191,1992
"3641",1992-07-09,"32",NA,"s32",7,191,1992
"3642",1992-07-09,"34",NA,"s36",7,191,1992
"3643",1992-07-09,"36",NA,"s36",7,191,1992
"3644",1992-07-20,"30",NA,"s30",7,202,1992
"3645",1992-07-20,"32",NA,"s32",7,202,1992
"3646",1992-07-20,"34",NA,"s36",7,202,1992
"3647",1992-07-20,"36",NA,"s36",7,202,1992
"3648",1992-07-23,"30",NA,"s30",7,205,1992
"3649",1992-07-23,"32",NA,"s32",7,205,1992
"3650",1992-07-23,"34",NA,"s36",7,205,1992
"3651",1992-07-23,"36",NA,"s36",7,205,1992
"3652",1992-07-28,"3",NA,"s3",7,210,1992
"3653",1992-07-28,"6",NA,"s6",7,210,1992
"3654",1992-07-28,"9",NA,"s9",7,210,1992
"3655",1992-07-28,"13",NA,"s13",7,210,1992
"3656",1992-07-28,"15",NA,"s15",7,210,1992
"3657",1992-07-28,"21",NA,"s22",7,210,1992
"3658",1992-07-28,"22",NA,"s22",7,210,1992
"3659",1992-07-28,"24",NA,"s24",7,210,1992
"3660",1992-07-28,"27",NA,"s27",7,210,1992
"3661",1992-07-28,"30",31.73,"s30",7,210,1992
"3662",1992-07-28,"32",NA,"s32",7,210,1992
"3663",1992-07-28,"34",NA,"s36",7,210,1992
"3664",1992-07-28,"36",NA,"s36",7,210,1992
"3665",1992-07-28,"649",NA,NA,7,210,1992
"3666",1992-07-28,"657",NA,NA,7,210,1992
"3667",1992-08-18,"30",NA,"s30",8,231,1992
"3668",1992-08-18,"32",NA,"s32",8,231,1992
"3669",1992-08-18,"34",NA,"s36",8,231,1992
"3670",1992-08-18,"36",NA,"s36",8,231,1992
"3671",1992-08-26,"3",NA,"s3",8,239,1992
"3672",1992-08-26,"6",NA,"s6",8,239,1992
"3673",1992-08-26,"9",NA,"s9",8,239,1992
"3674",1992-08-26,"13",NA,"s13",8,239,1992
"3675",1992-08-26,"15",NA,"s15",8,239,1992
"3676",1992-08-26,"18",NA,"s18",8,239,1992
"3677",1992-08-26,"21",NA,"s22",8,239,1992
"3678",1992-08-26,"22",NA,"s22",8,239,1992
"3679",1992-08-26,"24",NA,"s24",8,239,1992
"3680",1992-08-26,"27",NA,"s27",8,239,1992
"3681",1992-08-26,"30",NA,"s30",8,239,1992
"3682",1992-08-26,"32",NA,"s32",8,239,1992
"3683",1992-08-26,"34",NA,"s36",8,239,1992
"3684",1992-08-26,"36",NA,"s36",8,239,1992
"3685",1992-08-26,"649",NA,NA,8,239,1992
"3686",1992-08-26,"657",NA,NA,8,239,1992
"3687",1992-09-03,"30",NA,"s30",9,247,1992
"3688",1992-09-03,"32",NA,"s32",9,247,1992
"3689",1992-09-03,"34",NA,"s36",9,247,1992
"3690",1992-09-03,"36",NA,"s36",9,247,1992
"3691",1992-09-29,"3",NA,"s3",9,273,1992
"3692",1992-09-29,"6",NA,"s6",9,273,1992
"3693",1992-09-29,"9",24.24,"s9",9,273,1992
"3694",1992-09-29,"13",NA,"s13",9,273,1992
"3695",1992-09-29,"15",NA,"s15",9,273,1992
"3696",1992-09-29,"18",NA,"s18",9,273,1992
"3697",1992-09-29,"21",NA,"s22",9,273,1992
"3698",1992-09-29,"22",NA,"s22",9,273,1992
"3699",1992-09-29,"24",NA,"s24",9,273,1992
"3700",1992-09-29,"27",NA,"s27",9,273,1992
"3701",1992-09-29,"30",NA,"s30",9,273,1992
"3702",1992-09-29,"32",NA,"s32",9,273,1992
"3703",1992-09-29,"34",NA,"s36",9,273,1992
"3704",1992-09-29,"36",NA,"s36",9,273,1992
"3705",1992-09-29,"649",NA,NA,9,273,1992
"3706",1992-09-29,"657",NA,NA,9,273,1992
"3707",1992-11-03,"18",NA,"s18",11,308,1992
"3708",1992-11-03,"21",NA,"s22",11,308,1992
"3709",1992-11-03,"22",NA,"s22",11,308,1992
"3710",1992-11-03,"24",NA,"s24",11,308,1992
"3711",1992-11-03,"27",NA,"s27",11,308,1992
"3712",1992-11-03,"30",NA,"s30",11,308,1992
"3713",1992-11-03,"32",NA,"s32",11,308,1992
"3714",1992-11-03,"34",NA,"s36",11,308,1992
"3715",1992-11-03,"36",NA,"s36",11,308,1992
"3716",1992-11-04,"3",NA,"s3",11,309,1992
"3717",1992-11-04,"6",NA,"s6",11,309,1992
"3718",1992-11-04,"9",NA,"s9",11,309,1992
"3719",1992-11-04,"13",NA,"s13",11,309,1992
"3720",1992-11-04,"15",NA,"s15",11,309,1992
"3721",1992-11-04,"649",NA,NA,11,309,1992
"3722",1992-11-04,"657",NA,NA,11,309,1992
"3723",1992-12-02,"3",NA,"s3",12,337,1992
"3724",1992-12-02,"6",NA,"s6",12,337,1992
"3725",1992-12-02,"9",NA,"s9",12,337,1992
"3726",1992-12-02,"13",NA,"s13",12,337,1992
"3727",1992-12-02,"15",NA,"s15",12,337,1992
"3728",1992-12-02,"18",NA,"s18",12,337,1992
"3729",1992-12-02,"649",NA,NA,12,337,1992
"3730",1992-12-02,"657",NA,NA,12,337,1992
"3731",1992-12-03,"21",23.46,"s22",12,338,1992
"3732",1992-12-03,"22",NA,"s22",12,338,1992
"3733",1992-12-03,"24",NA,"s24",12,338,1992
"3734",1992-12-03,"27",NA,"s27",12,338,1992
"3735",1992-12-03,"30",NA,"s30",12,338,1992
"3736",1992-12-03,"32",NA,"s32",12,338,1992
"3737",1992-12-03,"34",NA,"s36",12,338,1992
"3738",1992-12-03,"36",NA,"s36",12,338,1992
"3739",1993-01-05,"21",NA,"s22",1,5,1993
"3740",1993-01-05,"22",NA,"s22",1,5,1993
"3741",1993-01-05,"24",NA,"s24",1,5,1993
"3742",1993-01-05,"27",NA,"s27",1,5,1993
"3743",1993-01-05,"30",NA,"s30",1,5,1993
"3744",1993-01-05,"32",NA,"s32",1,5,1993
"3745",1993-01-26,"18",48.68,"s18",1,26,1993
"3746",1993-01-26,"21",NA,"s22",1,26,1993
"3747",1993-01-26,"22",NA,"s22",1,26,1993
"3748",1993-01-26,"24",NA,"s24",1,26,1993
"3749",1993-01-26,"27",NA,"s27",1,26,1993
"3750",1993-01-26,"30",67.24,"s30",1,26,1993
"3751",1993-01-26,"32",NA,"s32",1,26,1993
"3752",1993-01-26,"34",NA,"s36",1,26,1993
"3753",1993-01-26,"36",138.76,"s36",1,26,1993
"3754",1993-01-27,"3",NA,"s3",1,27,1993
"3755",1993-01-27,"6",NA,"s6",1,27,1993
"3756",1993-01-27,"9",51.12,"s9",1,27,1993
"3757",1993-01-27,"13",NA,"s13",1,27,1993
"3758",1993-01-27,"15",NA,"s15",1,27,1993
"3759",1993-01-27,"649",NA,NA,1,27,1993
"3760",1993-01-27,"657",NA,NA,1,27,1993
"3761",1993-02-16,"24",NA,"s24",2,47,1993
"3762",1993-02-16,"27",NA,"s27",2,47,1993
"3763",1993-02-16,"30",NA,"s30",2,47,1993
"3764",1993-02-16,"32",NA,"s32",2,47,1993
"3765",1993-02-16,"34",NA,"s36",2,47,1993
"3766",1993-02-16,"36",NA,"s36",2,47,1993
"3767",1993-02-24,"3",NA,"s3",2,55,1993
"3768",1993-02-24,"6",NA,"s6",2,55,1993
"3769",1993-02-24,"9",50.22,"s9",2,55,1993
"3770",1993-02-24,"13",NA,"s13",2,55,1993
"3771",1993-02-24,"15",NA,"s15",2,55,1993
"3772",1993-02-24,"18",27.7,"s18",2,55,1993
"3773",1993-02-24,"21",NA,"s22",2,55,1993
"3774",1993-02-24,"22",NA,"s22",2,55,1993
"3775",1993-02-24,"24",NA,"s24",2,55,1993
"3776",1993-02-24,"27",NA,"s27",2,55,1993
"3777",1993-02-24,"30",NA,"s30",2,55,1993
"3778",1993-02-24,"32",78.34,"s32",2,55,1993
"3779",1993-02-24,"34",NA,"s36",2,55,1993
"3780",1993-02-24,"36",NA,"s36",2,55,1993
"3781",1993-02-24,"649",NA,NA,2,55,1993
"3782",1993-02-24,"657",NA,NA,2,55,1993
"3783",1993-03-11,"24",29.54,"s24",3,70,1993
"3784",1993-03-11,"27",NA,"s27",3,70,1993
"3785",1993-03-11,"30",50.12,"s30",3,70,1993
"3786",1993-03-11,"32",NA,"s32",3,70,1993
"3787",1993-03-11,"34",105.26,"s36",3,70,1993
"3788",1993-03-11,"36",115.56,"s36",3,70,1993
"3789",1993-03-18,"24",NA,"s24",3,77,1993
"3790",1993-03-18,"27",NA,"s27",3,77,1993
"3791",1993-03-18,"30",23.54,"s30",3,77,1993
"3792",1993-03-18,"32",NA,"s32",3,77,1993
"3793",1993-03-18,"34",43.87,"s36",3,77,1993
"3794",1993-03-18,"36",NA,"s36",3,77,1993
"3795",1993-03-25,"21",NA,"s22",3,84,1993
"3796",1993-03-25,"22",NA,"s22",3,84,1993
"3797",1993-03-25,"24",NA,"s24",3,84,1993
"3798",1993-03-25,"27",NA,"s27",3,84,1993
"3799",1993-03-25,"30",NA,"s30",3,84,1993
"3800",1993-03-25,"32",NA,"s32",3,84,1993
"3801",1993-03-25,"34",NA,"s36",3,84,1993
"3802",1993-03-25,"36",NA,"s36",3,84,1993
"3803",1993-03-30,"21",15.99,"s22",3,89,1993
"3804",1993-03-30,"22",NA,"s22",3,89,1993
"3805",1993-03-30,"24",NA,"s24",3,89,1993
"3806",1993-03-30,"27",0.16,"s27",3,89,1993
"3807",1993-03-30,"30",NA,"s30",3,89,1993
"3808",1993-03-30,"32",23.03,"s32",3,89,1993
"3809",1993-03-30,"34",NA,"s36",3,89,1993
"3810",1993-03-30,"36",86.6,"s36",3,89,1993
"3811",1993-03-31,"3",14.57,"s3",3,90,1993
"3812",1993-03-31,"6",NA,"s6",3,90,1993
"3813",1993-03-31,"9",NA,"s9",3,90,1993
"3814",1993-03-31,"13",NA,"s13",3,90,1993
"3815",1993-03-31,"15",16.68,"s15",3,90,1993
"3816",1993-03-31,"649",12.41,NA,3,90,1993
"3817",1993-03-31,"657",10.62,NA,3,90,1993
"3818",1993-04-06,"21",NA,"s22",4,96,1993
"3819",1993-04-06,"22",NA,"s22",4,96,1993
"3820",1993-04-06,"24",NA,"s24",4,96,1993
"3821",1993-04-06,"27",NA,"s27",4,96,1993
"3822",1993-04-06,"30",NA,"s30",4,96,1993
"3823",1993-04-06,"32",NA,"s32",4,96,1993
"3824",1993-04-06,"34",NA,"s36",4,96,1993
"3825",1993-04-06,"36",NA,"s36",4,96,1993
"3826",1993-04-15,"3",18.39,"s3",4,105,1993
"3827",1993-04-15,"6",17.81,"s6",4,105,1993
"3828",1993-04-15,"9",NA,"s9",4,105,1993
"3829",1993-04-15,"13",NA,"s13",4,105,1993
"3830",1993-04-15,"15",NA,"s15",4,105,1993
"3831",1993-04-15,"18",9.82,"s18",4,105,1993
"3832",1993-04-15,"21",NA,"s22",4,105,1993
"3833",1993-04-15,"22",NA,"s22",4,105,1993
"3834",1993-04-15,"24",NA,"s24",4,105,1993
"3835",1993-04-15,"27",NA,"s27",4,105,1993
"3836",1993-04-15,"30",NA,"s30",4,105,1993
"3837",1993-04-15,"32",NA,"s32",4,105,1993
"3838",1993-04-15,"34",NA,"s36",4,105,1993
"3839",1993-04-15,"36",58.06,"s36",4,105,1993
"3840",1993-04-15,"649",NA,NA,4,105,1993
"3841",1993-04-15,"657",NA,NA,4,105,1993
"3842",1993-04-22,"24",NA,"s24",4,112,1993
"3843",1993-04-22,"27",NA,"s27",4,112,1993
"3844",1993-04-22,"30",NA,"s30",4,112,1993
"3845",1993-04-22,"32",NA,"s32",4,112,1993
"3846",1993-04-22,"34",NA,"s36",4,112,1993
"3847",1993-04-22,"36",NA,"s36",4,112,1993
"3848",1993-04-30,"24",NA,"s24",4,120,1993
"3849",1993-04-30,"27",NA,"s27",4,120,1993
"3850",1993-04-30,"30",NA,"s30",4,120,1993
"3851",1993-04-30,"32",NA,"s32",4,120,1993
"3852",1993-04-30,"34",NA,"s36",4,120,1993
"3853",1993-04-30,"36",NA,"s36",4,120,1993
"3854",1993-05-12,"3",NA,"s3",5,132,1993
"3855",1993-05-12,"6",NA,"s6",5,132,1993
"3856",1993-05-12,"9",NA,"s9",5,132,1993
"3857",1993-05-12,"13",NA,"s13",5,132,1993
"3858",1993-05-12,"15",NA,"s15",5,132,1993
"3859",1993-05-12,"18",NA,"s18",5,132,1993
"3860",1993-05-12,"21",NA,"s22",5,132,1993
"3861",1993-05-12,"22",NA,"s22",5,132,1993
"3862",1993-05-12,"24",NA,"s24",5,132,1993
"3863",1993-05-12,"27",NA,"s27",5,132,1993
"3864",1993-05-12,"30",NA,"s30",5,132,1993
"3865",1993-05-12,"32",NA,"s32",5,132,1993
"3866",1993-05-12,"34",NA,"s36",5,132,1993
"3867",1993-05-12,"36",NA,"s36",5,132,1993
"3868",1993-05-12,"649",NA,NA,5,132,1993
"3869",1993-05-12,"657",NA,NA,5,132,1993
"3870",1993-05-19,"21",NA,"s22",5,139,1993
"3871",1993-05-19,"22",NA,"s22",5,139,1993
"3872",1993-05-19,"24",NA,"s24",5,139,1993
"3873",1993-05-19,"27",NA,"s27",5,139,1993
"3874",1993-05-19,"30",NA,"s30",5,139,1993
"3875",1993-05-19,"32",NA,"s32",5,139,1993
"3876",1993-06-02,"21",NA,"s22",6,153,1993
"3877",1993-06-02,"22",NA,"s22",6,153,1993
"3878",1993-06-02,"24",NA,"s24",6,153,1993
"3879",1993-06-02,"27",NA,"s27",6,153,1993
"3880",1993-06-02,"30",NA,"s30",6,153,1993
"3881",1993-06-02,"32",NA,"s32",6,153,1993
"3882",1993-06-14,"18",16.21,"s18",6,165,1993
"3883",1993-06-14,"21",NA,"s22",6,165,1993
"3884",1993-06-14,"22",NA,"s22",6,165,1993
"3885",1993-06-14,"24",NA,"s24",6,165,1993
"3886",1993-06-14,"27",NA,"s27",6,165,1993
"3887",1993-06-14,"30",NA,"s30",6,165,1993
"3888",1993-06-14,"32",23.74,"s32",6,165,1993
"3889",1993-06-14,"34",34.84,"s36",6,165,1993
"3890",1993-06-14,"36",58.96,"s36",6,165,1993
"3891",1993-06-15,"3",NA,"s3",6,166,1993
"3892",1993-06-15,"6",NA,"s6",6,166,1993
"3893",1993-06-15,"9",15.11,"s9",6,166,1993
"3894",1993-06-15,"13",NA,"s13",6,166,1993
"3895",1993-06-15,"15",NA,"s15",6,166,1993
"3896",1993-06-15,"649",NA,NA,6,166,1993
"3897",1993-06-15,"657",NA,NA,6,166,1993
"3898",1993-07-13,"3",NA,"s3",7,194,1993
"3899",1993-07-13,"6",NA,"s6",7,194,1993
"3900",1993-07-13,"9",NA,"s9",7,194,1993
"3901",1993-07-13,"13",NA,"s13",7,194,1993
"3902",1993-07-13,"15",NA,"s15",7,194,1993
"3903",1993-07-13,"18",NA,"s18",7,194,1993
"3904",1993-07-13,"21",NA,"s22",7,194,1993
"3905",1993-07-13,"22",NA,"s22",7,194,1993
"3906",1993-07-13,"24",NA,"s24",7,194,1993
"3907",1993-07-13,"27",NA,"s27",7,194,1993
"3908",1993-07-13,"30",NA,"s30",7,194,1993
"3909",1993-07-13,"32",NA,"s32",7,194,1993
"3910",1993-07-13,"34",NA,"s36",7,194,1993
"3911",1993-07-13,"36",NA,"s36",7,194,1993
"3912",1993-07-13,"649",NA,NA,7,194,1993
"3913",1993-07-13,"657",NA,NA,7,194,1993
"3914",1993-08-10,"3",NA,"s3",8,222,1993
"3915",1993-08-10,"6",NA,"s6",8,222,1993
"3916",1993-08-10,"9",NA,"s9",8,222,1993
"3917",1993-08-10,"13",29.25,"s13",8,222,1993
"3918",1993-08-10,"15",NA,"s15",8,222,1993
"3919",1993-08-10,"18",21.26,"s18",8,222,1993
"3920",1993-08-10,"21",22.22,"s22",8,222,1993
"3921",1993-08-10,"22",NA,"s22",8,222,1993
"3922",1993-08-10,"24",NA,"s24",8,222,1993
"3923",1993-08-10,"27",NA,"s27",8,222,1993
"3924",1993-08-10,"30",NA,"s30",8,222,1993
"3925",1993-08-10,"32",NA,"s32",8,222,1993
"3926",1993-08-10,"34",NA,"s36",8,222,1993
"3927",1993-08-10,"36",73.43,"s36",8,222,1993
"3928",1993-08-10,"649",NA,NA,8,222,1993
"3929",1993-08-10,"657",NA,NA,8,222,1993
"3930",1993-09-08,"3",NA,"s3",9,251,1993
"3931",1993-09-08,"6",NA,"s6",9,251,1993
"3932",1993-09-08,"9",NA,"s9",9,251,1993
"3933",1993-09-08,"13",NA,"s13",9,251,1993
"3934",1993-09-08,"15",NA,"s15",9,251,1993
"3935",1993-09-08,"18",NA,"s18",9,251,1993
"3936",1993-09-08,"21",NA,"s22",9,251,1993
"3937",1993-09-08,"22",NA,"s22",9,251,1993
"3938",1993-09-08,"24",NA,"s24",9,251,1993
"3939",1993-09-08,"27",NA,"s27",9,251,1993
"3940",1993-09-08,"30",NA,"s30",9,251,1993
"3941",1993-09-08,"32",NA,"s32",9,251,1993
"3942",1993-09-08,"34",NA,"s36",9,251,1993
"3943",1993-09-08,"36",NA,"s36",9,251,1993
"3944",1993-09-08,"649",NA,NA,9,251,1993
"3945",1993-09-08,"657",NA,NA,9,251,1993
"3946",1993-10-05,"18",19.69,"s18",10,278,1993
"3947",1993-10-05,"21",NA,"s22",10,278,1993
"3948",1993-10-05,"22",NA,"s22",10,278,1993
"3949",1993-10-05,"24",NA,"s24",10,278,1993
"3950",1993-10-05,"27",NA,"s27",10,278,1993
"3951",1993-10-05,"30",43.36,"s30",10,278,1993
"3952",1993-10-05,"32",NA,"s32",10,278,1993
"3953",1993-10-05,"34",NA,"s36",10,278,1993
"3954",1993-10-05,"36",NA,"s36",10,278,1993
"3955",1993-10-06,"3",NA,"s3",10,279,1993
"3956",1993-10-06,"6",NA,"s6",10,279,1993
"3957",1993-10-06,"9",NA,"s9",10,279,1993
"3958",1993-10-06,"13",NA,"s13",10,279,1993
"3959",1993-10-06,"15",NA,"s15",10,279,1993
"3960",1993-10-06,"649",NA,NA,10,279,1993
"3961",1993-10-06,"657",NA,NA,10,279,1993
"3962",1993-11-08,"3",NA,"s3",11,312,1993
"3963",1993-11-08,"6",NA,"s6",11,312,1993
"3964",1993-11-08,"9",NA,"s9",11,312,1993
"3965",1993-11-08,"13",NA,"s13",11,312,1993
"3966",1993-11-08,"15",20.26,"s15",11,312,1993
"3967",1993-11-08,"18",14.16,"s18",11,312,1993
"3968",1993-11-08,"649",NA,NA,11,312,1993
"3969",1993-11-08,"657",NA,NA,11,312,1993
"3970",1993-11-09,"21",NA,"s22",11,313,1993
"3971",1993-11-09,"22",NA,"s22",11,313,1993
"3972",1993-11-09,"24",NA,"s24",11,313,1993
"3973",1993-11-09,"27",NA,"s27",11,313,1993
"3974",1993-11-09,"30",NA,"s30",11,313,1993
"3975",1993-11-09,"32",NA,"s32",11,313,1993
"3976",1993-11-09,"34",NA,"s36",11,313,1993
"3977",1993-11-09,"36",125.86,"s36",11,313,1993
"3978",1993-12-07,"3",NA,"s3",12,341,1993
"3979",1993-12-07,"6",NA,"s6",12,341,1993
"3980",1993-12-07,"9",NA,"s9",12,341,1993
"3981",1993-12-07,"13",NA,"s13",12,341,1993
"3982",1993-12-07,"15",NA,"s15",12,341,1993
"3983",1993-12-07,"18",NA,"s18",12,341,1993
"3984",1993-12-07,"649",NA,NA,12,341,1993
"3985",1993-12-07,"657",NA,NA,12,341,1993
"3986",1993-12-08,"21",NA,"s22",12,342,1993
"3987",1993-12-08,"22",NA,"s22",12,342,1993
"3988",1993-12-08,"24",NA,"s24",12,342,1993
"3989",1993-12-08,"27",NA,"s27",12,342,1993
"3990",1993-12-08,"30",NA,"s30",12,342,1993
"3991",1993-12-08,"32",NA,"s32",12,342,1993
"3992",1993-12-08,"34",NA,"s36",12,342,1993
"3993",1993-12-08,"36",NA,"s36",12,342,1993
"3994",1994-01-18,"3",NA,"s3",1,18,1994
"3995",1994-01-18,"6",NA,"s6",1,18,1994
"3996",1994-01-18,"9",NA,"s9",1,18,1994
"3997",1994-01-18,"13",NA,"s13",1,18,1994
"3998",1994-01-18,"15",NA,"s15",1,18,1994
"3999",1994-01-18,"18",NA,"s18",1,18,1994
"4000",1994-01-18,"649",NA,NA,1,18,1994
"4001",1994-01-18,"657",NA,NA,1,18,1994
"4002",1994-01-19,"21",NA,"s22",1,19,1994
"4003",1994-01-19,"22",NA,"s22",1,19,1994
"4004",1994-01-19,"24",NA,"s24",1,19,1994
"4005",1994-01-19,"27",NA,"s27",1,19,1994
"4006",1994-01-19,"30",NA,"s30",1,19,1994
"4007",1994-01-19,"32",NA,"s32",1,19,1994
"4008",1994-01-19,"34",NA,"s36",1,19,1994
"4009",1994-01-19,"36",NA,"s36",1,19,1994
"4010",1994-02-02,"24",NA,"s24",2,33,1994
"4011",1994-02-02,"27",NA,"s27",2,33,1994
"4012",1994-02-02,"30",NA,"s30",2,33,1994
"4013",1994-02-02,"32",NA,"s32",2,33,1994
"4014",1994-02-02,"34",NA,"s36",2,33,1994
"4015",1994-02-02,"36",NA,"s36",2,33,1994
"4016",1994-02-16,"3",NA,"s3",2,47,1994
"4017",1994-02-16,"6",NA,"s6",2,47,1994
"4018",1994-02-16,"9",NA,"s9",2,47,1994
